X,Y,OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-78.636584768,35.778186189,580427,f3b9e6a4-7fd9-47d1-b1ce-3db1b9bd9328,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024659,VANDALISM,80B,All Other/Damage to Property (minor),,200 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020/05/26 12:41:00+00,2020,5,26,8,Tuesday,35.7781861890001,-78.636584768,RPD,2020/05/26 20:19:41.323+00
-78.7786064049999,35.916947313,580428,48b7385f-6084-4f8d-8098-d6f8ef83f334,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024661,BURGLARY/COMMERCIAL,30A,Burglary/Commercial or Non-Residential,CRIMES AGAINST PROPERTY,7900 BLOCK ACC BLVD,RALEIGH,RALEIGH,Northwest,2020/05/26 12:44:00+00,2020,5,26,8,Tuesday,35.916947313,-78.7786064049999,RPD,2020/05/26 21:50:18.373+00
-78.7786064049999,35.916947313,580429,e3dadde6-269a-4e75-b160-83f3d111e1be,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024661,VANDALISM,80B,All Other/Damage to Property (minor),,7900 BLOCK ACC BLVD,RALEIGH,RALEIGH,Northwest,2020/05/26 12:44:00+00,2020,5,26,8,Tuesday,35.916947313,-78.7786064049999,RPD,2020/05/26 21:50:18.373+00
-78.608086402,35.779586448,580430,c2d4c12a-4014-4043-b0af-28b341757659,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024662,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,2000 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/05/26 12:35:00+00,2020,5,26,8,Tuesday,35.779586448,-78.608086402,RPD,2020/05/26 20:19:42.337+00
-78.69636804,35.8811945360001,580434,9b2ca082-441f-4cab-92c1-65715c67cd85,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024667,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,3200 BLOCK STREAM SIDE RD,RALEIGH,RALEIGH,Northwest,2020/05/26 13:46:00+00,2020,5,26,9,Tuesday,35.8811945360001,-78.69636804,RPD,2020/05/26 18:00:38.960+00
-78.586793739,35.911036982,580435,122e3bde-26d2-4949-887b-6ba9ec1bbf9e,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024668,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,1300 BLOCK DURLAIN DR,RALEIGH,RALEIGH,Northeast,2020/05/26 13:52:00+00,2020,5,26,9,Tuesday,35.911036982,-78.586793739,RPD,2020/05/26 17:53:03.280+00
-78.707490475,35.876948078,580436,f6c80ec8-ae8a-4c9e-9d82-78d038f1f47d,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024669,FRAUD,56A,Fraud/False Pretense or Swindle,CRIMES AGAINST PROPERTY,4500 BLOCK RUTLAND CT,RALEIGH,RALEIGH,Northwest,2020/05/26 13:57:00+00,2020,5,26,9,Tuesday,35.8769480780001,-78.707490475,RPD,2020/05/26 17:44:27.140+00
-78.684126474,35.74614662,580438,e4743853-3d52-465e-81f9-96c2f43e39f4,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024671,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,2500 BLOCK TRAILWOOD HILLS DR,RALEIGH,RALEIGH,Southwest,2020/05/26 14:01:00+00,2020,5,26,10,Tuesday,35.74614662,-78.684126474,RPD,2020/05/26 17:31:59.687+00
-78.6470938299999,35.8067234550001,580439,35ffaa38-371f-47d8-89ff-b525d4d810a9,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024672,VANDALISM,80B,All Other/Damage to Property (minor),,1900 BLOCK ALEXANDER RD,RALEIGH,RALEIGH,Downtown,2020/05/26 13:28:00+00,2020,5,26,9,Tuesday,35.8067234550001,-78.64709383,RPD,2020/05/26 20:53:57.249+00
-78.69718448,35.785084461,580440,12a5e0b1-9df7-462f-b8f6-1bf9d52250b6,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024673,FRAUD,56C,Fraud/ID Theft,CRIMES AGAINST PROPERTY,1000 BLOCK LORIMER RD,RALEIGH,RALEIGH,Southwest,2020/05/26 14:02:00+00,2020,5,26,10,Tuesday,35.7850844610001,-78.69718448,RPD,2020/05/26 17:26:37.920+00
-78.585515254,35.828553742,580441,651a1a3f-eab0-4738-b0e0-1ea8f043f414,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024674,VANDALISM,80B,All Other/Damage to Property (minor),,3500 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/05/26 13:41:00+00,2020,5,26,9,Tuesday,35.8285537420001,-78.585515254,RPD,2020/05/26 22:11:14.340+00
-78.623551742,35.7799178440001,580443,aaee3d92-121f-414e-87a2-4b11542fe75b,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024678,FRAUD,55A,Counterfeiting/Forgery,CRIMES AGAINST PROPERTY,1000 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/05/26 14:20:00+00,2020,5,26,10,Tuesday,35.7799178440001,-78.623551742,RPD,2020/05/26 20:19:59.950+00
-78.567728184,35.776598681,580444,bdbd2cd9-7952-45bb-aa2d-e097a67f5609,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024679,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,400 BLOCK CIVIC BLVD,RALEIGH,RALEIGH,Southeast,2020/05/26 13:05:00+00,2020,5,26,9,Tuesday,35.7765986810001,-78.567728184,RPD,2020/05/26 22:43:33.347+00
-78.8018205229999,35.9004971910001,580445,ad6f9346-df04-419e-8aa9-1d29e04d3e93,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024686,HUMANE,82E,Humane/Animal Bite,,9200 BLOCK BRUCKHAUS ST,RALEIGH,RALEIGH,Northwest,2020/05/26 15:06:00+00,2020,5,26,11,Tuesday,35.9004971910001,-78.8018205229999,RPD,2020/05/26 19:23:45.653+00
-78.651026544,35.7313500060001,580447,2cd2c1a1-9112-4dea-b720-94d3d0afddbb,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024695,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3500 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2020/05/26 16:15:00+00,2020,5,26,12,Tuesday,35.7313500060001,-78.651026544,RPD,2020/05/26 20:54:00.693+00
-78.668692886,35.7879000240001,580450,05dfe87a-aa3d-4b6b-8731-deb95106f5a5,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024702,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2500 BLOCK HILLSBOROUGH ST,RALEIGH,RALEIGH,Southwest,2020/05/26 16:35:00+00,2020,5,26,12,Tuesday,35.7879000240001,-78.668692886,RPD,2020/05/26 22:08:45.590+00
-78.640159908,35.7357353050001,580451,a2395cda-e3ec-4b05-89e2-485a6f9b85ea,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024703,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3300 BLOCK HAMMOND RD,RALEIGH,RALEIGH,Downtown,2020/05/26 16:43:00+00,2020,5,26,12,Tuesday,35.735735305,-78.640159908,RPD,2020/05/26 20:20:32.927+00
-78.5772929949999,35.86359645,580454,c788f91c-7585-4096-9c41-057f62a1c321,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024709,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3600 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2020/05/26 17:17:00+00,2020,5,26,13,Tuesday,35.86359645,-78.5772929949999,RPD,2020/05/26 22:14:36.209+00
-78.580072656,35.844514325,580457,b45ab873-96c1-4678-8c4c-1b80a05b6741,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024721,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4600 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/05/26 18:16:00+00,2020,5,26,14,Tuesday,35.844514325,-78.580072656,RPD,2020/05/26 22:25:30.217+00
-78.642739841,35.8727396730001,580460,aabde5cb-02ea-464a-8dba-58e88fef0c2d,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024731,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,6800 BLOCK WOODBEND DR,RALEIGH,RALEIGH,North,2020/05/26 18:14:00+00,2020,5,26,14,Tuesday,35.8727396730001,-78.642739841,RPD,2020/05/26 22:15:35.893+00
-78.715408298,35.76244373,580461,1096db04-14f9-4f18-a8f6-620d9bd462dc,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024732,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4600 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2020/05/26 19:23:00+00,2020,5,26,15,Tuesday,35.76244373,-78.7154082979999,RPD,2020/05/26 21:38:53.200+00
-78.715408298,35.76244373,580462,e4d8ae36-0456-4059-b888-3fcc11118793,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024732,VANDALISM,80B,All Other/Damage to Property (minor),,4600 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2020/05/26 19:23:00+00,2020,5,26,15,Tuesday,35.76244373,-78.7154082979999,RPD,2020/05/26 21:38:53.200+00
-78.742914572,35.779787636,580463,8087e028-22e4-4364-bc5a-608b4a435ff6,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024733,VANDALISM,80B,All Other/Damage to Property (minor),,400 BLOCK MEREDITH ANNE CT,RALEIGH,RALEIGH,Southwest,2020/05/26 18:51:00+00,2020,5,26,14,Tuesday,35.779787636,-78.742914572,RPD,2020/05/26 21:27:23.253+00
-78.777477714,35.9096100570001,580465,03541383-b08e-4cec-983b-0212ef180378,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024738,FRAUD,56F,Fraud/Worthless-Bad Checks,,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2020/05/26 18:50:00+00,2020,5,26,14,Tuesday,35.9096100570001,-78.777477714,RPD,2020/05/27 01:41:23.900+00
-78.639343547,35.775608506,580472,321a921d-21be-4356-abe1-a3abd330fe80,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024757,SEX OFFENSES,17M,Sex Offense/Indecent Exposure,,400 BLOCK FAYETTEVILLE ST,RALEIGH,RALEIGH,Downtown,2020/05/26 21:07:00+00,2020,5,26,17,Tuesday,35.775608506,-78.639343547,RPD,2020/05/27 03:59:34.520+00
-78.611486535,35.776778843,580476,da7ba838-41f0-46e1-ad85-8ded617c62f0,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024775,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1900 BLOCK POOLE RD,RALEIGH,RALEIGH,Southeast,2020/05/26 23:41:00+00,2020,5,26,19,Tuesday,35.776778843,-78.611486535,RPD,2020/05/27 03:56:50.453+00
-78.6501951339999,35.803900335,580478,ea19bcb2-66cc-4922-8482-c7bc40ba7255,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024778,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,COWPER DR  &  JARVIS ST,RALEIGH,RALEIGH,Southwest,2020/05/27 00:16:00+00,2020,5,26,20,Tuesday,35.803900335,-78.6501951339999,RPD,2020/05/27 01:39:56.310+00
-78.5766533199999,35.849729086,580482,86690e58-5c1b-4af9-a762-6928637c7f25,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024790,STOLEN PROPERTY,52A,Stolen Property/Possession (w/ Arrest),CRIMES AGAINST PROPERTY,N NEW HOPE RD  &  HOLLENDEN DR,RALEIGH,RALEIGH,Northeast,2020/05/27 01:54:00+00,2020,5,26,21,Tuesday,35.849729086,-78.5766533199999,RPD,2020/05/27 02:26:49.417+00
-78.571632404,35.7220915980001,580580,7f448899-9e84-432e-9d0f-b8c5ac3093a7,2020/05/27 04:00:47.819+00,RaleighGIS,2020/05/27 04:00:47.819+00,RaleighGIS,P20024700,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4100 BLOCK AUBURN CHURCH RD,WAKE COUNTY,RALEIGH,Southeast,2020/05/26 16:01:00+00,2020,5,26,12,Tuesday,35.7220915980001,-78.571632404,RPD,2020/05/26 20:20:30.540+00
-78.587042152,35.754503325,580655,1739b066-205c-4090-8287-3d2983df38c8,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024942,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,3400 BLOCK HEWBERRY LN,RALEIGH,RALEIGH,Southeast,2020/05/28 04:24:00+00,2020,5,28,0,Thursday,35.754503325,-78.587042152,RPD,2020/05/28 20:52:15.043+00
-78.539820517,35.7954435500001,580657,8da2c1a8-5dee-4cbd-afe6-ebeb18f03174,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024949,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,900 BLOCK COVE BRIDGE RD,RALEIGH,RALEIGH,Northeast,2020/05/28 04:44:00+00,2020,5,28,0,Thursday,35.7954435500001,-78.539820517,RPD,2020/05/28 20:52:34.790+00
-78.732532428,35.785726142,580658,3dfc74d9-c3f3-42f5-b700-c058b07a1df3,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024950,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,400 BLOCK WOLF CREEK CIR,RALEIGH,RALEIGH,Southwest,2020/05/28 05:49:00+00,2020,5,28,1,Thursday,35.785726142,-78.732532428,RPD,2020/05/28 18:56:50.260+00
-78.583105727,35.849689932,580664,2fd73190-fb4f-41f7-b8b7-ed2fcbf0c02b,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024958,ASSAULT,25G,Assault/Aggravated,CRIMES AGAINST PERSONS,2900 BLOCK E MILLBROOK RD,RALEIGH,RALEIGH,North,2020/05/28 09:54:00+00,2020,5,28,5,Thursday,35.849689932,-78.583105727,RPD,2020/05/28 20:23:07.160+00
-78.7280471729999,35.7632858630001,580668,3b7a7718-b1d7-40dd-84c4-554e3e13e8e3,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024967,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,1300 BLOCK SILVER SAGE DR,RALEIGH,RALEIGH,Southwest,2020/05/28 10:05:00+00,2020,5,28,6,Thursday,35.7632858630001,-78.7280471729999,RPD,2020/05/28 18:57:46.430+00
-78.7055250449999,35.788264865,580670,72c7bd36-ff3e-4c00-8fff-237f3b484327,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024973,FRAUD,56B,Fraud/Credit Card-ATM Fraud,CRIMES AGAINST PROPERTY,4900 BLOCK FABER DR,RALEIGH,RALEIGH,Southwest,2020/05/28 12:35:00+00,2020,5,28,8,Thursday,35.788264865,-78.7055250449999,RPD,2020/05/28 19:00:12.070+00
-78.7055250449999,35.788264865,580671,4f54116e-9247-4f45-a150-ee844bb4cf91,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024973,LARCENY FROM MV,35F,Larceny/Theft from Motor Vehicle,CRIMES AGAINST PROPERTY,4900 BLOCK FABER DR,RALEIGH,RALEIGH,Southwest,2020/05/28 12:35:00+00,2020,5,28,8,Thursday,35.788264865,-78.7055250449999,RPD,2020/05/28 19:00:12.070+00
-78.613864357,35.843817856,580673,73af6eae-6f1a-4679-b6ef-f528b1f168b8,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024988,MV THEFT,40A,Motor Vehicle Theft,CRIMES AGAINST PROPERTY,4500 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2020/05/28 12:47:00+00,2020,5,28,8,Thursday,35.843817856,-78.613864357,RPD,2020/05/28 20:01:49.980+00
-78.55824712,35.8876616900001,580674,10db8ffc-e70c-4650-b6a8-eea37480a495,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024990,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,8400 BLOCK BERKSHIRE VILLAGE CT,RALEIGH,RALEIGH,Northeast,2020/05/28 13:28:00+00,2020,5,28,9,Thursday,35.8876616900001,-78.55824712,RPD,2020/05/28 22:53:29.649+00
-78.655086077,35.867530066,580677,2a3e8483-9912-4c49-ae11-9ebf576f4baa,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024996,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6100 BLOCK NORTH HILLS DR,RALEIGH,RALEIGH,North,2020/05/28 14:31:00+00,2020,5,28,10,Thursday,35.867530066,-78.655086077,RPD,2020/05/28 19:58:40.023+00
-78.588508025,35.7738678950001,580678,0101ae5f-384e-4396-8992-e036f545f694,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20024997,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3100 BLOCK WOODPECKER CT,RALEIGH,RALEIGH,Southeast,2020/05/28 14:17:00+00,2020,5,28,10,Thursday,35.7738678950001,-78.588508025,RPD,2020/05/28 22:31:47.547+00
-78.562695086,35.798438064,580680,cddc841c-3973-4a36-a1ed-0ece09f865a8,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025001,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2020/05/28 15:05:00+00,2020,5,28,11,Thursday,35.798438064,-78.562695086,RPD,2020/05/28 22:30:17.980+00
-78.724647131,35.782288263,580687,9515c163-df5c-4278-a87e-491102fa6959,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025015,HUMANE,82E,Humane/Animal Bite,,100 BLOCK WILMOT DR,RALEIGH,RALEIGH,Southwest,2020/05/28 16:39:00+00,2020,5,28,12,Thursday,35.7822882630001,-78.724647131,RPD,2020/05/28 18:34:05.990+00
-78.6324289239999,35.776706378,580688,70f93af9-9924-4260-8a5a-ff36a77c6cf0,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025016,VANDALISM,80B,All Other/Damage to Property (minor),,300 BLOCK S EAST ST,RALEIGH,RALEIGH,Downtown,2020/05/28 17:52:00+00,2020,5,28,13,Thursday,35.776706378,-78.632428924,RPD,2020/05/28 19:39:34.843+00
-78.569205847,35.8231230370001,580690,fb919fa7-902a-42a0-a25c-b5be3c8c1f53,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025019,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3000 BLOCK N NEW HOPE RD,RALEIGH,RALEIGH,Northeast,2020/05/28 18:02:00+00,2020,5,28,14,Thursday,35.8231230370001,-78.569205847,RPD,2020/05/28 20:02:29.190+00
-78.582169979,35.8643632690001,580697,d9af1b6f-5e42-405e-b1e3-45c796bfe4b8,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025041,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,5800 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2020/05/28 19:24:00+00,2020,5,28,15,Thursday,35.8643632690001,-78.582169979,RPD,2020/05/29 00:12:52.457+00
-78.6125398569999,35.7537951320001,580699,d0138c2b-1f26-4fe0-9768-35a95fd46e5e,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025043,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,1900 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2020/05/28 19:47:00+00,2020,5,28,15,Thursday,35.7537951320001,-78.6125398569999,RPD,2020/05/29 00:24:13.190+00
-78.6802308529999,35.74314559,580702,f62ca421-b369-4428-9ef4-7b3bbc562cfe,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025047,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2700 BLOCK LAKE WHEELER RD,RALEIGH,RALEIGH,Southwest,2020/05/28 20:16:00+00,2020,5,28,16,Thursday,35.74314559,-78.680230853,RPD,2020/05/28 22:00:24.790+00
-78.5696457019999,35.8176254950001,580703,adf5db70-dcae-472f-9f44-0177bc051e70,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025049,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,4000 BLOCK FLAT SEDGE LN,RALEIGH,RALEIGH,Northeast,2020/05/28 20:14:00+00,2020,5,28,16,Thursday,35.8176254950001,-78.5696457019999,RPD,2020/05/28 22:35:32.273+00
-78.5622129499999,35.798586743,580704,6abf168e-c705-41e1-8963-9315084bb41b,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025050,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Northeast,2020/05/28 20:54:00+00,2020,5,28,16,Thursday,35.798586743,-78.5622129499999,RPD,2020/05/29 00:35:01.760+00
-78.56924429,35.831203186,580706,2c030dae-89a3-4718-8171-3e4dd4b5cec6,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025053,STOLEN PROPERTY,52B,Stolen Property/Possess Stolen Vehicle (w/ Arrest),CRIMES AGAINST PROPERTY,BUFFALOE RD  &  N NEW HOPE RD,RALEIGH,RALEIGH,Northeast,2020/05/28 20:34:00+00,2020,5,28,16,Thursday,35.831203186,-78.56924429,RPD,2020/05/29 01:18:29.343+00
-78.598712829,35.770160198,580707,6595ddd2-a651-43e6-ae9d-5e6f60285f2f,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025055,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,400 BLOCK ROSE LN,RALEIGH,RALEIGH,Southeast,2020/05/28 20:25:00+00,2020,5,28,16,Thursday,35.770160198,-78.598712829,RPD,2020/05/28 22:37:04.380+00
-78.608449428,35.77214789,580711,52804c16-3240-49d3-a40f-90162d2d3977,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025066,ASSAULT,25F,Assault/Intimidation-Communicating Threats,CRIMES AGAINST PERSONS,2300 BLOCK SHANNON ST,RALEIGH,RALEIGH,Southeast,2020/05/28 21:15:00+00,2020,5,28,17,Thursday,35.77214789,-78.608449428,RPD,2020/05/29 03:13:56.993+00
-78.608303469,35.7680466590001,580714,65d0ff66-6d03-4919-8612-daf3d4d058e5,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025078,ASSAULT,25E,Assault/Simple,CRIMES AGAINST PERSONS,600 BLOCK SOLAR DR,RALEIGH,RALEIGH,Southeast,2020/05/28 23:07:00+00,2020,5,28,19,Thursday,35.768046659,-78.608303469,RPD,2020/05/29 03:13:36.813+00
-78.645229555,35.876252639,580720,d7198c72-a84e-4aab-8697-11e15689934b,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025102,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,7100 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2020/05/29 01:24:00+00,2020,5,28,21,Thursday,35.876252639,-78.645229555,RPD,2020/05/29 02:05:36.780+00
-78.6938109339999,35.7842611740001,580721,4528b11c-cfda-438d-986c-9257999b3e50,2020/05/29 03:59:51.505+00,RaleighGIS,2020/05/29 03:59:51.505+00,RaleighGIS,P20025105,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4100 BLOCK WESTERN BLVD,RALEIGH,RALEIGH,Southwest,2020/05/29 01:47:00+00,2020,5,28,21,Thursday,35.7842611740001,-78.6938109339999,RPD,2020/05/29 02:43:40.203+00
-78.553476172,35.7919668390001,580873,139fc6b8-d932-4c09-b2b0-967be098c948,2020/05/31 04:00:53.741+00,RaleighGIS,2020/05/31 04:00:53.741+00,RaleighGIS,P20025422,DISORDERLY CONDUCT,70E,Disorderly Conduct/Resist-Delay-Obstruct Officer,,500 BLOCK KINGS PKWY,RALEIGH,RALEIGH,Southeast,2020/05/30 17:19:00+00,2020,5,30,13,Saturday,35.7919668390001,-78.553476172,RPD,2020/05/30 22:36:25.363+00
-78.579932143,35.845674483,581186,e41e200e-e0ee-4044-ba4d-4ee7d2e0c369,2020/06/02 04:01:00.323+00,RaleighGIS,2020/06/02 04:01:00.323+00,RaleighGIS,P20025707,VANDALISM,53A,Damage to Property (Group A),CRIMES AGAINST PROPERTY,4500 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2020/06/01 05:25:00+00,2020,6,1,1,Monday,35.845674483,-78.579932143,RPD,2020/06/01 13:16:52.750+00
-78.637291127,35.764689897,581189,ec57f04e-8773-4a14-b27d-8245ddb9280d,2020/06/02 04:01:00.323+00,RaleighGIS,2020/06/02 04:01:00.323+00,RaleighGIS,P20025709,WEAPONS VIOLATION,51C,Weapons/Shots Fired,CRIMES AGAINST SOCIETY,1300 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2020/06/01 05:35:00+00,2020,6,1,1,Monday,35.764689897,-78.637291127,RPD,2020/06/01 18:01:18.083+00
